trade_dt,globex_sym,px_open,px_high,px_low,px_settle,vol,oi,settle_flag,file_name,load_ts
2026-04-09,GCQ26,2678.2,2703.7,2673.3,2689.4,57777,43907,Final,cme_settle_20260409.csv,2026-08-17T06:40:00
04/09/26,GC Z26,2703.8,2720.7,2687.2,"2,694.30",38178,16721,final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-09,GCG27,2687.5,2708.8,2675.2,2699.1,25229,9812,final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-09,GCJ27,2697.9,2727.8,2690.5,2703.9,15381,4394,Final,cme_settle_20260409.csv,2026-08-17T06:40:00
20260409,GCM27,"2,702.30","2,715.60",2692.2,"2,708.70",11482,2365,Final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-09,ZBM26,117.8438,118.9375,116.9375,117.6562,79153,105465,final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-09,ZBU26,117.3438,118.9062,117.125,117.75,62349,76097,final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-09,ZBZ26,118.0312,118.3125,116.7188,117.84,39955,25690,Final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-09,ZBH27,117.7812,118.81,117.25,117.9375,20794,11906,final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-09,ZBM27,117.625,118.8125,116.7812,118.0312,13947,5267,final,cme_settle_20260409.csv,2026-08-17T06:40:00
2026-04-10,ESM26,5917.25,5917.25,5837.25,"5,897.50",1440351,"2,139,166",final,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/2026,esu26,5930.25,5977,5878.5,5908,904385,907707,final,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/2026,ESZ26,5904.75,5936.5,5890.75,5918.75,616496,520886,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
20260410,ESH27,5935.25,5946.75,5917,5929.25,386196,"208,481",Final,cme_settle_20260410.csv,2026-08-17T06:40:00
20260410,ESM27,5924,5948.75,5903.25,5940,215957,73072,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,NQM26,21098,"21,129.25",20974.5,21088.75,679339,1214019,final,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/2026,NQU26,21134.5,21284,20934,21126.75,329957,334502,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
20260410,NQZ26,21214.75,21266,21075,21164.75,217202,145239,final,cme_settle_20260410.csv,2026-08-17T06:40:00
20260410,nqh27,21231.5,21236,21039,21202.75,153828,85961,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/26,nqm27,21261.25,21383.5,21152,21240.5,107590,40809,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/2026,CL J26,76.94,77.65,76.7,77.05,288089,472153,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CL K26,77.02,77.02,76.48,76.7,279140,237040,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLM26,76.37,76.72,75.54,76.36,160930,118458,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLN26,75.72,76.58,75.12,76.01,96266,48620,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/2026,CLQ26,75.54,76.07,75.38,75.66,55421,17978,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLU26,75.1,76.12,74.59,75.32,33500,9373,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/2026,CLV26,75.26,75.31,74.81,74.97,26205,4346,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CL X26,74.76,75.11,74.05,74.62,14325,1803,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLZ26,74.62,74.62,73.61,74.28,10118,747,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLF27,73.73,74.09,73.26,73.93,5701,301,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLG27,73.63,73.9,73.15,73.58,3714,178,final,cme_settle_20260410.csv,2026-08-17T06:40:00
04/10/2026,CLH27,73.13,73.59,72.69,73.24,2177,73,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLJ27,72.99,73.27,72.25,72.89,1435,35,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
20260410,CLK27,72.46,73.18,72.15,72.54,765,11,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,CLM27,71.96,72.83,71.40,72.2,538,6,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,GCJ26,2706.4,2714.3,"2,674.40",2700,107144,193085,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,GCM26,2710.2,2720.8,2701.3,2704.9,147199,138143,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,GCQ26,2700.4,2721.6,2689.5,2709.7,62395,37076,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,gcz26,2715.9,2735.1,2705.8,2714.6,47005,27546,FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,GCG27,2724.4,2749.3,2710.9,2719.4,24103,9752,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,GC J27,2737.1,2737.1,2696.2,"2,724.30",17680,"4,440",FINAL,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,gcm27,2737.2,"2,761.90",2710.4,"2,729.20",9530,1916,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,ZBM26,118.78,119.5938,117.375,118.4688,106226,131228,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,ZBU26,118.625,119.625,118.12,118.5625,68149,60156,final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,ZBZ26,118.0625,118.9375,118.0625,118.6562,32144,21157,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,ZBH27,118.3438,118.9375,117.7812,118.75,26469,15267,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-10,ZBM27,118.8125,119.125,118.5938,118.8438,14993,5042,Final,cme_settle_20260410.csv,2026-08-17T06:40:00
2026-04-13,ESM26,5907,5937,5869.25,"5,921.00",1478459,1771509,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
20260413,ESU26,5942.5,5991,5873,5931.75,757679,"969,003",FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,ESZ26,5950.75,5960.75,"5,873.00",5942.25,463326,"278,097",FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
04/13/2026,esh27,5944.75,5989.5,"5,923.50",5953,398872,237022,final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,ESM27,5957,5976.25,5907.25,5963.75,192343,69902,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,NQM26,21478.25,21777.75,21328,21547,610786,986828,final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,NQU26,21529.75,21803.5,21403.5,21585.75,372269,"415,187",FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,nqz26,"21,581.25",21882.5,21436.75,21624.5,246544,182698,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,nqh27,21681,21718,21490.75,21663.25,123173,59103,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,nqm27,21733,21919.5,21464.5,21702.25,104773,41305,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,CLJ26,76.27,76.64,75.16,76.06,147865,"237,610",Final,cme_settle_20260413.csv,2026-08-17T06:40:00
20260413,CLK26,75.67,76.27,74.89,75.72,475689,558407,final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,CLM26,75.49,75.92,74.88,75.38,136632,83312,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
20260413,CLN26,75.15,75.26,74.41,75.03,94674,45647,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
04/13/26,CL Q26,74.36,75.47,73.89,74.69,57831,23332,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
04/13/2026,CL U26,74.39,74.87,74.07,74.35,40806,8904,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,CLV26,73.65,74.13,73.65,74.01,25712,4787,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,CLX26,73.73,74.47,73.17,73.66,14483,1964,final,cme_settle_20260413.csv,2026-08-17T06:40:00
04/13/26,CLZ26,73.13,73.68,72.94,73.32,7846,629,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,CLF27,73.15,73.37,72.21,72.98,5001,280,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
20260413,CLG27,72.86,72.86,72.2,72.64,3493,127,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
20260413,CLH27,72.17,73.13,71.53,72.3,1993,60,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
04/13/2026,CLJ27,72.14,72.14,71.23,71.95,1215,28,final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,CLK27,71.53,72.19,70.9,71.61,922,13,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,CLM27,71.53,72.07,71.19,71.27,555,4,final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,GCJ26,2728.8,2742,2709.7,2723.2,83382,129271,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,gcm26,2725.3,2732.3,2704.1,"2,728.10",179596,200073,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,GCQ26,2738.4,2759.1,2728.4,2733,74737,45015,final,cme_settle_20260413.csv,2026-08-17T06:40:00
04/13/2026,GCZ26,2726.7,2745.6,2726.7,2737.9,45193,25546,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
20260413,GCG27,2733.2,2762.6,2729.8,2742.8,29166,12524,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,gcj27,2747.6,2773.6,2715.1,2747.7,19223,3723,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,GCM27,2761.6,"2,774.10",2736.5,2752.6,9284,1674,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
04/13/2026,ZBM26,119.1875,119.9688,118.3438,118.9688,92159,117481,final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,zbu26,119.0312,120.2812,117.7188,119.0625,"65,690",77293,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,zbz26,119.4062,120.0625,118.75,119.1562,31097,25246,Final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,ZBH27,119.8125,120.1562,118.75,119.25,22580,9882,final,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-13,ZBM27,119.0625,120.3125,118.8125,119.3438,15584,4859,FINAL,cme_settle_20260413.csv,2026-08-17T06:40:00
2026-04-14,ESM26,5825.5,5892,5787.75,5827,1290276,2236922,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/2026,ESU26,5809.5,5887,"5,803.00",5837.5,905820,979935,final,cme_settle_20260414.csv,2026-08-17T06:40:00
20260414,ESZ26,5869.25,"5,879.00",5816,5848,626086,475416,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,ESH27,5882.75,5915,5838.25,5858.5,320982,135260,final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/2026,ESM27,5847.5,5935.5,"5,842.25",5869,242934,100645,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
20260414,NQM26,21886,22198.25,21886,21991,706866,863911,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,NQU26,21965.75,22203.5,21890.75,22030.5,"353,074",286864,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,NQZ26,22044.5,22311.5,21817.75,22070.25,199781,114563,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,NQH27,22166.25,22261.5,22081.25,22109.75,159088,88377,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,NQ M27,22119,22389.75,21946.25,22149.25,"106,370",31939,final,cme_settle_20260414.csv,2026-08-17T06:40:00
20260414,CLJ26,75.87,76.75,75.36,76.17,108423,182970,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CL K26,75.98,75.98,75.09,75.83,379093,394773,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CL M26,75.72,75.94,75.04,75.48,156845,120239,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
20260414,CLN26,75.37,75.7,74.86,75.14,87780,37552,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLQ26,75.16,75.65,74.26,74.8,69594,22778,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLU26,74.3,75.34,73.66,74.46,30811,7985,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/26,CLV26,73.85,74.94,73.85,74.11,20674,3451,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLX26,73.85,74.21,73.52,73.77,15177,1801,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLZ26,73.49,73.72,73.3,73.43,9696,921,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLF27,73.37,73.54,72.28,73.09,6516,445,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLG27,72.79,73.18,72.59,72.74,3484,113,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/2026,CLH27,72.25,72.93,72.05,72.4,2232,68,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,clj27,71.81,72.27,71.66,72.06,1091,18,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLK27,71.65,72.44,71.44,71.71,848,14,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,CLM27,71.67,71.82,71.26,71.37,501,5,final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/26,GCJ26,2752.9,2753.1,2743.9,2749.1,62976,102525,final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/2026,GC M26,2754.5,"2,777.10","2,744.30","2,754.00",201692,186258,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/26,GCQ26,2747.7,2767.6,2726.6,2759,62202,41095,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,GCZ26,2753.1,"2,791.10",2736.4,2763.9,46973,25835,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,GCG27,2765.7,2773.9,2759.3,2768.9,24906,7554,FINAL,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,GCJ27,"2,762.90","2,789.70",2759.2,2773.8,"14,165",3638,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/2026,GCM27,2790,2790,2766.9,2778.8,11817,2245,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/26,ZBM26,118.0312,119.12,116.75,118,91047,148632,final,cme_settle_20260414.csv,2026-08-17T06:40:00
2026-04-14,ZBU26,117.5625,119.0625,116.9062,118.0938,58044,68526,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
20260414,ZBZ26,118.0625,119.5938,117.0938,118.1875,"30,414",17402,final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/2026,zbh27,118.2188,119.4375,117.7188,118.28,18914,7997,final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/14/26,zbm27,118.5312,119.3438,116.9688,118.38,14635,4637,Final,cme_settle_20260414.csv,2026-08-17T06:40:00
04/15/2026,ESM26,5854.25,5859.5,5808.25,5826.25,1304138,2234141,Final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,ESU26,5829.25,5891.25,5777.5,5836.75,757641,711582,final,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/2026,ESZ26,5834.5,5898.5,5815.25,5847.25,458501,404015,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
20260415,ESH27,"5,865.25",5895.75,5848.75,5857.75,288052,126071,Final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,esm27,5845.5,5887.5,5801.25,5868.25,"211,496",80665,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/26,NQM26,21533.75,21682.75,21234.5,21482,583014,999057,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,NQU26,21462.25,21596.75,"21,288.50",21520.75,"418,592",521231,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/26,NQZ26,21587.75,21613.25,"21,471.25",21559.25,234466,163271,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/26,NQH27,21695.75,21695.75,21527.5,21598,132861,61822,final,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/2026,nqm27,21599.5,21833.5,21435.75,"21,636.75",84330,"33,631",final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLJ26,76.63,76.89,76.24,76.48,102655,148643,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/2026,CLK26,76.41,76.47,75.82,76.14,390144,405786,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLM26,75.81,76.19,75.46,75.79,129312,100690,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLN26,75.16,76.09,75.16,75.45,82053,50989,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLQ26,75.44,75.95,74.68,75.1,52154,"18,594",final,cme_settle_20260415.csv,2026-08-17T06:40:00
20260415,CLU26,75,75.22,74.3,74.76,37581,10931,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLV26,74.17,75.28,73.59,74.42,22371,3356,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
20260415,clx26,73.72,74.16,73.34,74.07,14023,1924,Final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLZ26,73.94,74.05,72.95,73.73,10053,847,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/26,CLF27,73.53,73.6,72.64,73.38,4872,299,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLG27,73.07,73.39,72.46,73.04,2864,110,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/26,CLH27,72.98,73.28,72.05,72.69,2168,64,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
20260415,CLJ27,72.28,72.86,71.73,72.35,1513,26,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLK27,72.35,72.62,71.90,72.01,697,11,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,CLM27,71.93,72.01,71.57,71.66,485,4,final,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/26,GCJ26,2752.6,2778.9,2729.3,2758,"43,609",75655,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,GCM26,"2,754.30",2788.7,2734,2763,204916,236272,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/2026,GCQ26,2757.5,2790.2,2754.1,"2,767.90",60574,40370,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/26,gcz26,2778.1,2789,"2,747.50",2772.9,40764,20782,final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,GCG27,2789.3,2789.3,2757.4,2777.9,23107,7014,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/2026,GCJ27,2788,2806.6,"2,758.60",2782.8,18701,5433,final,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/2026,GCM27,2796,2806,2779.8,2787.8,8983,1376,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,ZB M26,117.6562,118.6562,117.5625,118.0938,82388,95748,FINAL,cme_settle_20260415.csv,2026-08-17T06:40:00
04/15/2026,ZBU26,117.69,118.4688,116.9375,118.19,51316,47006,Final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,ZBZ26,117.6875,118.4688,117.25,118.2812,"36,111",31601,Final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,ZBH27,118.6562,118.6875,117.59,118.375,26299,12570,Final,cme_settle_20260415.csv,2026-08-17T06:40:00
2026-04-15,ZBH27,118.6562,118.6875,117.59,118.375,26299,12570,Final,cme_settle_20260415.csv,2026-08-17T06:41:12
04/15/2026,ZBM27,118.4375,119.7812,118.1562,118.4688,15176,6547,final,cme_settle_20260415.csv,2026-08-17T06:40:00
04/16/2026,ESM26,"5,909.25",5909.25,5831.75,5893.75,1702967,2105771,final,cme_settle_20260416.csv,2026-08-17T06:40:00
20260416,ES U26,5927.5,"5,938.00",5889,5904.25,868992,1118941,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
04/16/26,ESZ26,5940.25,5959.25,5850.75,5915,485819,340517,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
04/16/26,ESH27,5943.25,5970,5903.75,5925.5,378520,218920,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,ESM27,5909.75,5951,5871.5,5936.25,214046,81706,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,NQM26,21672.25,21805.5,"21,482.75",21672.75,624452,933263,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
20260416,NQU26,21724,21843.25,21459,21711.75,358737,354936,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,NQZ26,21676,21885,21624.25,21750.75,242942,"181,844",Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,NQH27,21875,21989.5,21534.75,21789.75,165686,79233,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,NQM27,21837.25,21878,21607.5,"21,828.75",97813,"41,292",final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLJ26,76.66,77.29,75.7,76.53,98452,152677,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLK26,76.12,76.31,76.11,76.19,"489,210",462696,final,cme_settle_20260416.csv,2026-08-17T06:40:00
04/16/2026,CLM26,75.69,76.6,75.35,75.84,148941,87844,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CL N26,75.68,75.75,75.39,75.5,110473,58876,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,clq26,75.41,75.84,74.88,75.15,59764,18916,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLU26,75.05,75.05,74.11,74.81,36288,7498,final,cme_settle_20260416.csv,2026-08-17T06:40:00
20260416,CLV26,74.1,75.32,73.96,74.46,20571,4227,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLX26,74.12,74.39,73.7,74.12,16204,2321,final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLZ26,73.71,74.45,73.08,73.77,9223,756,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLF27,73.75,74.28,73.26,73.43,5397,354,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,clg27,73.43,73.61,72.46,73.09,3798,141,final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLH27,72.49,73.05,72.49,72.74,2468,81,final,cme_settle_20260416.csv,2026-08-17T06:40:00
20260416,CLJ27,72.63,73.04,72.23,72.4,1281,30,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLK27,71.69,72.47,71.69,72.05,861,10,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,CLM27,71.88,72.03,71.23,71.71,542,6,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
04/16/26,GCJ26,2775.5,2786.7,2750.2,2764.3,52259,93866,final,cme_settle_20260416.csv,2026-08-17T06:40:00
20260416,GCM26,2781.2,2788.1,2759.6,2769.3,217172,176325,final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,GCQ26,2779.2,2807.4,2749.6,2774.3,78068,60059,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,GCZ26,2776.4,2808.6,"2,775.60",2779.2,"36,501",18507,final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,GCG27,2791.1,2816.6,2769.1,2784.2,31353,13606,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
04/16/2026,GCJ27,2777.8,2802.4,2770.1,2789.2,14530,3650,final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,gcm27,2787.6,2815.8,2784.1,2794.2,9425,1955,final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,ZB M26,118.0312,118.03,116.7188,117.7812,82982,108781,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,ZBU26,117.4688,119.125,116.6875,117.875,50919,43324,final,cme_settle_20260416.csv,2026-08-17T06:40:00
04/16/26,ZBZ26,117.7188,118.2188,116.9688,117.9688,"33,180",24365,Final,cme_settle_20260416.csv,2026-08-17T06:40:00
04/16/2026,ZB H27,118.625,118.9375,116.6562,118.0625,22266,13889,FINAL,cme_settle_20260416.csv,2026-08-17T06:40:00
2026-04-16,ZBM27,118.2812,119.25,117.4375,118.16,12940,5308,final,cme_settle_20260416.csv,2026-08-17T06:40:00
20260417,ESM26,5993.5,6011.5,5958,5997.5,1581835,2543345,final,cme_settle_20260417.csv,2026-08-17T06:40:00
2026-04-17,ESU26,"6,015.00",6064.25,5989.75,6008.25,919407,930719,final,cme_settle_20260417.csv,2026-08-17T06:40:00
2026-04-17,ES Z26,6037.25,6056,5952,6019,586921,347634,FINAL,cme_settle_20260417.csv,2026-08-17T06:40:00
2026-04-17,ESH27,6048.75,"6,066.75",6005.5,6030,346900,171235,FINAL,cme_settle_20260417.csv,2026-08-17T06:40:00
04/17/2026,ESM27,6051,6085.75,5998.5,6040.75,243316,79355,Final,cme_settle_20260417.csv,2026-08-17T06:40:00
04/17/2026,nqm26,21200.5,21253.75,20990.75,21205.25,627672,724391,Final,cme_settle_20260417.csv,2026-08-17T06:40:00
20260417,NQU26,21177.75,"21,285.25",21020.25,21243.5,408631,490060,Final,cme_settle_20260417.csv,2026-08-17T06:40:00
2026-04-17,NQZ26,21210.5,21413.75,21031.25,21281.5,221247,159840,final,cme_settle_20260417.csv,2026-08-17T06:40:00
04/17/2026,NQH27,21394,21508.25,21293.5,21319.75,121584,66361,Final,cme_settle_20260417.csv,2026-08-17T06:40:00
04/17/2026,NQM27,21374.25,21393.5,21106.25,21358,103738,32686,final,cme_settle_20260417.csv,2026-08-17T06:40:00
